Pull Request Number,Title,Author,Created At,Additions,Deletions,Commits,Merged,Weekday,Year and Month,Total Changes
1462,Return alpha+1 in qsearch when reaching MAX_PLY with check.,xoto10,2018-03-06 11:26:28+00:00,4,3,1,False,1,2018-03-01,7
1461,Return alpha+1 in qsearch when reaching MAX_PLY with check.,xoto10,2018-03-06 10:44:09+00:00,4,3,2,False,1,2018-03-01,7
1459,Remove popcount trick from space evaluation,torfranz,2018-03-05 13:13:00+00:00,2,5,1,False,0,2018-03-01,7
1458,Remove code trick from Space evaluation,torfranz,2018-03-05 09:25:38+00:00,2,11,8,False,0,2018-03-01,13
1454,Join common code in the stages of next_move().,vondele,2018-03-03 07:31:59+00:00,80,105,1,False,5,2018-03-01,185
1453,No extra stage for QS recaptures.,vondele,2018-03-02 17:24:09+00:00,18,39,1,False,4,2018-03-01,57
1452,Do move-count pruning in probcut,VoyagerOne,2018-03-02 12:52:03+00:00,3,2,1,False,4,2018-03-01,5
1451,Code style in Razoring and ProbCut,joergoster,2018-03-02 10:47:12+00:00,15,13,1,False,4,2018-03-01,28
1450,Logarithmic contempt,Stefano80,2018-03-01 18:55:31+00:00,5,4,1,False,3,2018-03-01,9
1449,Better indentation in Makefile,snicolet,2018-03-01 18:35:12+00:00,12,11,4,False,3,2018-03-01,23
1447,Use intrinsics only for LSB/MSB,lucasart,2018-03-01 13:05:39+00:00,34,67,2,False,3,2018-03-01,101
1446,Use intrinsics only for LSB/MSB,lucasart,2018-03-01 12:59:27+00:00,1,62,1,False,3,2018-03-01,63
1445,Introduce variadic relative_bitboard(),ceebo,2018-02-28 12:29:28+00:00,12,4,1,False,2,2018-02-01,16
1443,Simplify software fallback msb,protonspring,2018-02-28 04:29:59+00:00,9,29,4,False,2,2018-02-01,38
1442,Allow beta cut-off in PV nodes for non main threads,Stefano80,2018-02-27 20:29:21+00:00,1,1,3,False,1,2018-02-01,2
1441,Simplify tropism computation,snicolet,2018-02-27 18:12:05+00:00,10,12,1,True,1,2018-02-01,22
1440,Stat score initialization: grandchildren,locutus2,2018-02-27 11:07:54+00:00,7,1,5,False,1,2018-02-01,8
1439,Using a S-curve for the optimism measure,Stefano80,2018-02-27 04:50:15+00:00,5,4,1,False,1,2018-02-01,9
1438,No Tempo for draw scores given by heuristic functions,snicolet,2018-02-27 01:00:05+00:00,4,3,1,True,1,2018-02-01,7
1437,Reintroduce depth 2 razoring (with additional margin),tomtor,2018-02-26 14:14:30+00:00,18,5,1,False,0,2018-02-01,23
1436,Tweak time management,lp--,2018-02-26 10:18:54+00:00,11,11,1,False,0,2018-02-01,22
1435,Stat score initialization: children,locutus2,2018-02-26 10:08:36+00:00,7,1,4,False,0,2018-02-01,8
1434,Blocked pawn storm,locutus2,2018-02-26 07:52:59+00:00,11,2,8,False,0,2018-02-01,13
1432,Shallow search to verify probcut,AndyGrant,2018-02-25 20:45:30+00:00,10,1,1,False,6,2018-02-01,11
1431,Perform a preliminary depth one search before trying regular ProbCut searches,AndyGrant,2018-02-25 17:21:22+00:00,9,2,1,False,6,2018-02-01,11
1430,Count passed pawns in asymmetry measure,snicolet,2018-02-25 14:21:23+00:00,6,2,1,False,6,2018-02-01,8
1429,Unify use of -mdynamic-no-pic,erbsenzaehler,2018-02-25 12:36:40+00:00,2,23,1,False,6,2018-02-01,25
1428,Increment nodes and TB hits non-atomically,atumanian,2018-02-24 19:13:36+00:00,8,2,1,False,5,2018-02-01,10
1427,Create Pseudo code,AMN3I,2018-02-24 11:53:29+00:00,28,0,1,False,5,2018-02-01,28
1425,Combine killer moves,vondele,2018-02-24 08:13:02+00:00,12,17,1,False,5,2018-02-01,29
1424,Lower razor depth to < 3 and adjust margin,tomtor,2018-02-23 12:51:33+00:00,2,2,1,False,4,2018-02-01,4
1423,My tuning branch,Cooffe,2018-02-22 18:33:01+00:00,382,1,2,False,3,2018-02-01,383
1422,Stats: raise the 'fancy' bar,mcostalba,2018-02-22 15:01:50+00:00,59,74,4,False,3,2018-02-01,133
1421,Merge Stats tables,mcostalba,2018-02-22 11:07:08+00:00,21,33,3,False,3,2018-02-01,54
1420,Remove leverPush for passed pawns,protonspring,2018-02-22 05:31:12+00:00,3,5,1,False,3,2018-02-01,8
1419,rename shift variables.,protonspring,2018-02-21 18:08:08+00:00,19,19,6,False,2,2018-02-01,38
1418,Speedup and simplify pinners and blockers,mcostalba,2018-02-21 10:16:19+00:00,29,30,1,False,2,2018-02-01,59
1416,Reformat SEE to better document the function,mcostalba,2018-02-20 13:52:50+00:00,44,47,1,False,1,2018-02-01,91
1415,Code style in evaluate.cpp,mcostalba,2018-02-16 13:47:45+00:00,291,313,7,False,4,2018-02-01,604
1414,"Don't consider pawns in determining whether a rook is ""trapped.""",protonspring,2018-02-15 11:47:18+00:00,1,6,1,False,3,2018-02-01,7
1413,Update list of authors for Stockfish 9,snicolet,2018-02-14 18:58:21+00:00,93,72,3,False,2,2018-02-01,165
1412,----------------------------------------,snicolet,2018-02-14 18:51:56+00:00,93,71,1,False,2,2018-02-01,164
1411,Update travis CI to g++7,mcostalba,2018-02-11 11:30:09+00:00,5,5,1,True,6,2018-02-01,10
1410,Code style fixes in search.cpp,mcostalba,2018-02-10 10:39:07+00:00,126,128,1,False,5,2018-02-01,254
1408,Fix gcc pgo build on Windows,syzygy1,2018-02-10 00:47:29+00:00,2,2,1,False,5,2018-02-01,4
1407,Bugfix,DU-jdto,2018-02-09 05:11:47+00:00,2,1,1,False,4,2018-02-01,3
1406,Create COMP=mingw-new target for dynamically linked LTO Windows builds,gvreuls,2018-02-08 18:46:24+00:00,12,9,1,False,3,2018-02-01,21
1405,Fix MinGW PGO build on Windows,gvreuls,2018-02-08 18:33:57+00:00,4,0,1,False,3,2018-02-01,4
1404,Fix MinGW PGO build on Windows,gvreuls,2018-02-08 17:46:36+00:00,16,8,1,False,3,2018-02-01,24
1403,Consolidate pick_best code,protonspring,2018-02-08 14:45:22+00:00,26,40,3,False,3,2018-02-01,66
1402,Variables tuning,FauziAkram,2018-02-08 12:08:33+00:00,20,20,4,False,3,2018-02-01,40
1401,consistent quiet / capture usage,vondele,2018-02-07 18:10:15+00:00,18,14,1,False,2,2018-02-01,32
1400,Obey skipQuiets strictly in MovePicker,protonspring,2018-02-07 05:33:45+00:00,11,11,3,False,2,2018-02-01,22
1398,"Retire ""Extra thinking before accepting draw PVs""",lp--,2018-02-06 10:30:04+00:00,3,28,1,False,1,2018-02-01,31
1397,Blah,snicolet,2018-02-06 10:07:31+00:00,1,1,1,False,1,2018-02-01,2
1396,More robust bench extraction,vondele,2018-02-05 17:51:47+00:00,1,1,1,False,0,2018-02-01,2
1395,Don�t score and sort all captures in RECAPTURES stage.,protonspring,2018-02-05 14:36:13+00:00,1,2,1,False,0,2018-02-01,3
1394,Dynamic contempt,Stefano80,2018-02-05 06:39:43+00:00,19,8,1,False,0,2018-02-01,27
1393,"Revert ""Implement 'old' multipv search.""",syzygy1,2018-02-04 19:07:27+00:00,9,17,1,False,6,2018-02-01,26
1391,subtract contempt from reported eval. bench 5023629,xoto10,2018-02-04 15:07:06+00:00,5,1,1,False,6,2018-02-01,6
1390,Ps recaptures,protonspring,2018-02-04 03:04:48+00:00,1,2,3,False,6,2018-02-01,3
1389,Enable LTO for clang,syzygy1,2018-02-04 02:16:32+00:00,9,14,4,False,6,2018-02-01,23
1388,precalculated ~FileABB and ~FileHBB.,protonspring,2018-02-02 15:32:54+00:00,12,10,1,False,4,2018-02-01,22
1387,Analysis Contempt combo box,syzygy1,2018-02-01 22:45:12+00:00,23,5,11,False,3,2018-02-01,28
1386,Different keys for White and Black rooted searches,snicolet,2018-02-01 18:49:25+00:00,33,4,1,False,3,2018-02-01,37
1385,simplify qsearch stages in MovePicker,protonspring,2018-02-01 16:40:49+00:00,7,13,5,False,3,2018-02-01,20
1384,Restore old multiPV search behavior,joergoster,2018-02-01 14:53:44+00:00,17,9,2,False,3,2018-02-01,26
1382,Improve spelling/grammar,benkoshy,2018-02-01 09:55:22+00:00,2,2,2,False,3,2018-02-01,4
1381,Ps killers,protonspring,2018-01-31 15:03:44+00:00,21,33,6,False,2,2018-01-01,54
1379,divide movepick stages.,protonspring,2018-01-29 20:27:40+00:00,108,44,1,False,0,2018-01-01,152
1378,Retire lever,torfranz,2018-01-29 17:24:04+00:00,0,9,5,True,0,2018-01-01,9
1377,Separate contempt for white and black,ChessMan3,2018-01-28 21:19:46+00:00,13,2,3,False,6,2018-01-01,15
1376,Introduce an Analysis Contempt setting to control application of the Contempt setting during analysis,atumanian,2018-01-28 17:30:51+00:00,16,5,1,False,6,2018-01-01,21
1374,remove goto's and labels.,protonspring,2018-01-27 20:06:03+00:00,133,136,3,False,5,2018-01-01,269
1373,Limit the king distance factor when evaluating passed pawns,Rocky640,2018-01-27 17:57:18+00:00,17,9,4,True,5,2018-01-01,26
1372,Uci compliance tests,Stefano80,2018-01-26 19:03:06+00:00,49,0,1,False,4,2018-01-01,49
1370,Stockfish 9,mstembera,2018-01-26 03:03:57+00:00,1,1,1,True,4,2018-01-01,2
1369,Don't use the contempt setting in the analysis mode,atumanian,2018-01-24 16:05:16+00:00,8,3,1,False,2,2018-01-01,11
1368,Update movegen.h,Cooffe,2018-01-23 21:21:29+00:00,1,0,1,False,1,2018-01-01,1
1367,Top CPU Contributors as of January 2018,mibere,2018-01-23 17:28:11+00:00,130,109,1,True,1,2018-01-01,239
1366,Contempt 20,snicolet,2018-01-22 12:00:58+00:00,1,1,1,False,0,2018-01-01,2
1365,simplify doubled pawn evaluation,torfranz,2018-01-21 20:09:15+00:00,4,5,1,False,6,2018-01-01,9
1364,Make razor margin depth independent,tomtor,2018-01-17 16:34:50+00:00,3,4,1,False,2,2018-01-01,7
1363,Simplify away redundant SEE pruning condition,ianfab,2018-01-13 15:19:44+00:00,0,1,1,True,5,2018-01-01,1
1362,Simplify verification search,pb00068,2018-01-12 07:53:40+00:00,7,12,1,True,4,2018-01-01,19
1361,Contempt 7,IIvec,2018-01-11 16:19:27+00:00,1,1,1,False,3,2018-01-01,2
1360,Use mobility in kingsafety,mbootsector,2018-01-11 07:47:25+00:00,5,1,4,True,3,2018-01-01,6
1356,Remove ThreatByHangingPawn bonus,hxim,2018-01-03 18:15:28+00:00,0,4,2,True,2,2018-01-01,4
1354,New Year 2018,vondele,2018-01-01 09:34:41+00:00,38,38,1,True,0,2018-01-01,76
1353,Explicitly zero TT upon resize.,vondele,2018-01-01 09:24:17+00:00,2,1,1,True,0,2018-01-01,3
1352,Use dense precomputed fixed shift magics,niklasf,2017-12-31 16:04:41+00:00,183,72,1,False,6,2017-12-01,255
1351,Revert to old time management,IIvec,2017-12-30 18:59:52+00:00,62,43,4,True,5,2017-12-01,105
1347,Skip resolving failhigh,vondele,2017-12-27 20:42:56+00:00,2,2,1,False,2,2017-12-01,4
1346,Simplify trapped rook eval,gonlem,2017-12-26 07:49:20+00:00,7,11,3,False,1,2017-12-01,18
1345,"Revert ""Allow for general transposition table sizes.""",Stefano80,2017-12-22 18:34:17+00:00,5,6,1,False,4,2017-12-01,11
1344,Bishop & Rook attacks: include x-rays through queens independently of the color.,pb00068,2017-12-22 13:09:07+00:00,2,2,1,True,4,2017-12-01,4
1343,Rewrite bishop diagonal and pawnless flank,Rocky640,2017-12-22 12:07:23+00:00,27,26,7,False,4,2017-12-01,53
1342,Fix issue #1312,vondele,2017-12-21 06:54:01+00:00,35,46,1,True,3,2017-12-01,81
1341,Allow for general transposition table sizes.,vondele,2017-12-17 19:10:46+00:00,6,5,1,True,6,2017-12-01,11
1340,Remove QueenMinorsImbalance array,gonlem,2017-12-16 09:44:41+00:00,2,12,2,False,5,2017-12-01,14
1339,Make staticEval independent of the search path,vondele,2017-12-15 19:05:28+00:00,3,3,1,False,4,2017-12-01,6
1338,Enhanced verify search for better zugzwang detecting,pb00068,2017-12-14 09:51:17+00:00,14,2,1,True,3,2017-12-01,16
1337,SImplify other checks (2),Rocky640,2017-12-14 00:51:50+00:00,3,6,1,True,3,2017-12-01,9
1334,Simplify other checks,Rocky640,2017-12-10 15:35:52+00:00,31,34,2,False,6,2017-12-01,65
1333,ttExact - Bench:  4744425,VoyagerOne,2017-12-09 16:54:51+00:00,4,4,2,False,5,2017-12-01,8
1332,Add Resources to understand code base,benkoshy,2017-12-08 20:14:47+00:00,8,0,1,True,4,2017-12-01,8
1331,Skip early pruning when both sides only have pawns (bench 5067449),ElbertoOne,2017-12-08 07:51:20+00:00,1,2,2,False,4,2017-12-01,3
1328,Don't consider defending queen as check blocker,pb00068,2017-12-05 12:57:35+00:00,2,2,1,True,1,2017-12-01,4
1327,Avoid warnings by the Clang compiler,snicolet,2017-12-04 16:06:03+00:00,1,1,1,True,0,2017-12-01,2
1326,Pawn endgames directly skip early pruning.,vondele,2017-12-04 06:27:15+00:00,3,5,1,True,0,2017-12-01,8
1325,A better contempt implementation for Stockfish,snicolet,2017-12-04 00:49:09+00:00,11,11,2,True,0,2017-12-01,22
1324,--------------------------------,snicolet,2017-12-04 00:31:07+00:00,12,11,5,False,0,2017-12-01,23
1323,Use a Direction enum for Square deltas,syzygy1,2017-12-03 21:48:17+00:00,81,63,1,True,6,2017-12-01,144
1322,Compile without exceptions,snicolet,2017-11-28 15:55:17+00:00,1,1,1,True,1,2017-11-01,2
1321,Introduce one_or_more(Bitboard b),vondele,2017-11-27 14:13:50+00:00,7,8,1,True,0,2017-11-01,15
1320,Attack threats,locutus2,2017-11-26 19:54:43+00:00,32,17,3,True,6,2017-11-01,49
1319,Use constexpr to move computation to compile-time.,gvreuls,2017-11-26 12:17:32+00:00,49,45,3,False,6,2017-11-01,94
1318,Minor edits in search.cpp,syzygy1,2017-11-25 22:36:27+00:00,4,4,2,False,5,2017-11-01,8
1317, Use a Direction enum for Square deltas,syzygy1,2017-11-25 22:17:00+00:00,81,63,4,False,5,2017-11-01,144
1316,Prevent potential out of bound access on QMI array.,gonlem,2017-11-25 19:16:01+00:00,2,2,1,False,5,2017-11-01,4
1315,simplified color + enhancements,protonspring,2017-11-25 05:26:43+00:00,45,45,4,False,5,2017-11-01,90
1314,Color changed to a bool (bColor),protonspring,2017-11-24 20:34:21+00:00,399,403,21,False,4,2017-11-01,802
1313,Ps bool color,protonspring,2017-11-24 19:15:58+00:00,234,176,15,False,4,2017-11-01,410
1311,[Issues] Probabilistic crashes on macOS with Xcode builds,Hengyu,2017-11-22 02:54:01+00:00,507,25,1,False,2,2017-11-01,532
1310,In Material::probe() search for scalingFunction last (II),ceebo,2017-11-21 14:19:43+00:00,31,31,1,False,1,2017-11-01,62
1309,TMM tweak: only calculate with 90% of our incremental time.,joergoster,2017-11-17 17:01:16+00:00,4,5,1,False,4,2017-11-01,9
1308,Simplify away the PawnSet[] imbalance array,snicolet,2017-11-17 10:16:34+00:00,2,7,3,True,4,2017-11-01,9
1307,Early mate,jromang,2017-11-17 05:22:35+00:00,33,9,3,False,4,2017-11-01,42
1306,OpenBSD friendly start.,basepr1me,2017-11-16 17:01:32+00:00,2,0,1,True,3,2017-11-01,2
1305,Capture order,locutus2,2017-11-16 15:59:03+00:00,1,6,1,True,3,2017-11-01,7
1304,In Material::probe() search for scalingFunction last,ceebo,2017-11-16 00:26:51+00:00,31,31,1,False,3,2017-11-01,62
1303,Fix comments in captures scoring,Stefano80,2017-11-14 20:18:53+00:00,1,1,1,True,1,2017-11-01,2
1302,Adjust SEE threshold using capture history.,vondele,2017-11-14 19:18:25+00:00,2,6,1,False,1,2017-11-01,8
1301,KRU_20171110,Rocky640,2017-11-10 13:49:53+00:00,8,20,1,True,4,2017-11-01,28
1300,Simplify BxN trade logic,pb00068,2017-11-10 08:28:06+00:00,1,6,1,False,4,2017-11-01,7
1299,Capture Stat Simplification- Bench:  5363761,VoyagerOne,2017-11-09 23:25:14+00:00,0,2,1,True,3,2017-11-01,2
1298,Simplify BxN trade logic,pb00068,2017-11-09 10:31:20+00:00,1,6,1,False,3,2017-11-01,7
1297,Add comments to pos.see_ge(),ceebo,2017-11-08 18:58:23+00:00,37,12,1,True,2,2017-11-01,49
1296,King ring undefended,Rocky640,2017-11-08 14:36:08+00:00,8,20,6,False,2,2017-11-01,28
1295,Always do MaxCardinality checks.,gcp,2017-11-07 08:33:06+00:00,4,4,1,True,1,2017-11-01,8
1294,Simplify NMP condition.,vondele,2017-11-07 07:23:16+00:00,1,1,1,True,1,2017-11-01,2
1293,Handle BxN trade as good capture when history score is good,pb00068,2017-11-05 18:54:46+00:00,3,0,1,False,6,2017-11-01,3
1292,Use exceptions to terminate search (rebased),vondele,2017-11-03 19:52:18+00:00,107,124,1,False,4,2017-11-01,231
1291,Capture history,locutus2,2017-11-02 19:31:03+00:00,79,17,1,False,3,2017-11-01,96
1289,Full PV search on the first move or after a NonPv fail high,marotear,2017-10-31 05:57:50+00:00,2,3,3,False,1,2017-10-01,5
1288,Full PV search on the first move or after a NonPV fail high.,marotear,2017-10-31 04:59:04+00:00,2,3,1,False,1,2017-10-01,5
1287,remove pick_best,protonspring,2017-10-29 02:16:27+00:00,11,15,2,False,6,2017-10-01,26
1286,remove pick_best,protonspring,2017-10-29 01:41:38+00:00,11,15,1,False,6,2017-10-01,26
1285,Early mate,syzygy1,2017-10-28 13:23:46+00:00,33,9,6,True,5,2017-10-01,42
1284,Update Makefile,Cooffe,2017-10-27 18:10:07+00:00,1,1,1,False,4,2017-10-01,2
1282,replace easyMove with simple scheme (rebased on pvDrawPR),vondele,2017-10-23 17:33:45+00:00,24,65,1,True,0,2017-10-01,89
1281,Extra thinking before accepting draw PVs.,vondele,2017-10-23 15:37:52+00:00,26,2,1,False,0,2017-10-01,28
1280,Remove king;  minor and pawn vs king and minor endgames,Stefano80,2017-10-23 14:21:11+00:00,0,101,1,False,0,2017-10-01,101
1279,Sudden death bug fix,IIvec,2017-10-22 19:38:02+00:00,1,1,5,False,6,2017-10-01,2
1278,replace easyMove with simple scheme.,vondele,2017-10-22 06:35:37+00:00,24,64,1,False,6,2017-10-01,88
1277,Add initiative to trace,ceebo,2017-10-20 12:10:03+00:00,6,2,1,True,4,2017-10-01,8
1276,Don't filter root moves if MultiPV mode is enabled.,gcp,2017-10-18 08:31:45+00:00,4,0,1,False,2,2017-10-01,4
1274,Sudden death bug fix,IIvec,2017-10-16 16:23:03+00:00,4,1,7,False,0,2017-10-01,5
1273,This solves premature using of all available time in x/y time controls,IIvec,2017-10-15 14:57:49+00:00,1,0,4,False,6,2017-10-01,1
1270,Fix issue #1268,vondele,2017-10-11 05:55:52+00:00,1,1,1,False,2,2017-10-01,2
1269,Simplify LongDiagonal,Rocky640,2017-10-11 00:30:57+00:00,3,6,1,False,2,2017-10-01,9
1266,Scale factor tweak,GuardianRM,2017-10-06 13:29:28+00:00,7,9,4,False,4,2017-10-01,16
1265,Long Diagonal fix,Rocky640,2017-10-05 20:01:17+00:00,7,9,3,False,3,2017-10-01,16
1264,Long diagonal fix,Rocky640,2017-10-05 18:27:33+00:00,8,9,3,False,3,2017-10-01,17
1263,WLDEntryPiece -> WDLEntryPiece for consistency,niklasf,2017-10-05 09:08:14+00:00,4,4,1,True,3,2017-10-01,8
1262,Good bishops on the main diagonals,snicolet,2017-10-01 22:44:16+00:00,14,1,1,False,6,2017-10-01,15
1261,PV-Exact Reduction- bench:  5742466,VoyagerOne,2017-09-30 14:18:24+00:00,6,1,1,False,5,2017-09-01,7
1260,Use exceptions to terminate search,vondele,2017-09-30 11:15:35+00:00,103,121,2,False,5,2017-09-01,224
1259,Measure nodes after search finished.,vondele,2017-09-29 14:42:51+00:00,5,5,1,True,4,2017-09-01,10
1257,Natural TB,mcostalba,2017-09-22 06:54:38+00:00,252,349,7,False,4,2017-09-01,601
1256,statScore tweak v2 ,GuardianRM,2017-09-22 06:50:44+00:00,3,2,5,False,4,2017-09-01,5
1255,Let ss->ply count plies from root to current node.,syzygy1,2017-09-16 20:33:27+00:00,11,11,1,False,5,2017-09-01,22
1254,Unopposed weak pawns and majors,snicolet,2017-09-16 12:08:46+00:00,17,10,3,False,5,2017-09-01,27
1252,Ronald's root ranking revisited,ceebo,2017-09-14 14:15:53+00:00,129,212,8,False,3,2017-09-01,341
1250,Natural TB,mcostalba,2017-09-13 19:39:30+00:00,271,341,2,False,2,2017-09-01,612
1249,Slow Mover revert,IIvec,2017-09-13 19:31:38+00:00,1,1,5,False,2,2017-09-01,2
1248,Higher Move Overhead,IIvec,2017-09-06 20:58:48+00:00,1,1,1,False,2,2017-09-01,2
1247,Extend ShelterWeakness array by dimension isKingFile,ianfab,2017-09-06 06:27:43+00:00,11,7,1,False,2,2017-09-01,18
1246,Syntactic sugar around Position::see_ge(),snicolet,2017-09-05 15:53:45+00:00,59,15,3,False,1,2017-09-01,74
1245,Natural TB,mcostalba,2017-09-05 09:35:41+00:00,251,337,13,False,1,2017-09-01,588
1244,mch only at quiet moves - Bench:  6351176,VoyagerOne,2017-09-04 20:29:09+00:00,6,2,4,False,0,2017-09-01,8
1242,Small simplication of see_ge(),syzygy1,2017-09-03 20:15:01+00:00,3,7,1,False,6,2017-09-01,10
1241,Early mate,syzygy1,2017-09-03 10:42:33+00:00,74,14,16,False,6,2017-09-01,88
1240,Travis CI: Make all warnings into errors,mcostalba,2017-09-03 07:27:12+00:00,5,4,1,False,6,2017-09-01,9
1239,Remove unneeded compile options.,vondele,2017-09-02 15:05:12+00:00,1,1,1,True,5,2017-09-01,2
1238,Natural TB,mcostalba,2017-09-02 10:48:19+00:00,137,293,11,False,5,2017-09-01,430
1237,Prevent Stockfish from exiting if DTZ table is not present.,syzygy1,2017-09-02 02:32:23+00:00,14,0,1,False,5,2017-09-01,14
1236,Multi-threaded search testing with valgrind,vondele,2017-08-31 20:16:25+00:00,28,15,2,False,3,2017-08-01,43
1235,Fix uninitialized memory usage,mcostalba,2017-08-31 07:40:35+00:00,18,13,1,False,3,2017-08-01,31
1234,Fix a warning with MSVC,mcostalba,2017-08-31 07:02:33+00:00,1,1,1,False,3,2017-08-01,2
1233,Simplify mch - bench: 5417521,VoyagerOne,2017-08-31 02:06:57+00:00,1,2,1,False,3,2017-08-01,3
1231,Fix issue #1227,vondele,2017-08-29 18:54:17+00:00,26,18,1,False,1,2017-08-01,44
1230,Simplify away non-normal moves in SEE.,vondele,2017-08-29 05:54:14+00:00,4,14,1,False,1,2017-08-01,18
1229,Contempt from whites point of view,beyondCritics,2017-08-27 09:49:21+00:00,2,2,2,False,6,2017-08-01,4
1226,Appveyor: do a Debug and Release build,mcostalba,2017-08-26 09:54:47+00:00,9,5,1,True,5,2017-08-01,14
1225,Reformat reduction patch.,snicolet,2017-08-26 09:03:33+00:00,9,9,1,False,5,2017-08-01,18
1224,Count all weak squares in the king ring with a single popcount,snicolet,2017-08-25 21:52:12+00:00,2,2,1,False,4,2017-08-01,4
1223,Use moveCount history for reduction.,vondele,2017-08-25 12:47:23+00:00,4,2,1,False,4,2017-08-01,6
1221,Natural TB: one year later!,mcostalba,2017-08-22 07:19:00+00:00,55,278,24,False,1,2017-08-01,333
1220,Avoid constructing an empty tuple in qsearch,snicolet,2017-08-21 21:30:08+00:00,33,27,1,False,0,2017-08-01,60
1219,Avoid constructing an empty tuple in qsearch (obsolete),snicolet,2017-08-21 17:03:35+00:00,19,19,3,False,0,2017-08-01,38
1218,Improve appeyor build,mcostalba,2017-08-20 17:52:09+00:00,32,10,1,True,6,2017-08-01,42
1217,Smaller lookup tables,mstembera,2017-08-20 10:40:28+00:00,4,4,1,False,6,2017-08-01,8
1216,Restore safety margin of 60ms,lucasart,2017-08-20 09:30:25+00:00,2,5,1,True,6,2017-08-01,7
1215,Improve multi-threaded mate finding.,vondele,2017-08-18 17:43:48+00:00,10,11,1,False,4,2017-08-01,21
1214,Time is not a global (II),vondele,2017-08-18 13:59:35+00:00,69,83,1,False,4,2017-08-01,152
1213,Update search.cpp,GuardianRM,2017-08-18 13:27:17+00:00,1,1,1,False,4,2017-08-01,2
1212,Time is not a global,vondele,2017-08-18 10:42:39+00:00,25,25,1,False,4,2017-08-01,50
1211,Reformat time manager code,mcostalba,2017-08-18 07:52:32+00:00,14,14,1,False,4,2017-08-01,28
1210,Collect more corrections to optimum/maximum,vondele,2017-08-18 07:42:35+00:00,10,10,1,False,4,2017-08-01,20
1209,Speed up Trevis CI,mcostalba,2017-08-16 09:33:18+00:00,17,22,1,True,2,2017-08-01,39
1208,Bench 2.0,mcostalba,2017-08-14 19:46:12+00:00,121,112,3,False,0,2017-08-01,233
1206,16 bits stats,lucasart,2017-08-14 10:27:07+00:00,1,1,1,False,0,2017-08-01,2
1205,Fix involuntary conversions of ExtMove to Move,mcostalba,2017-08-13 18:03:13+00:00,4,0,1,False,6,2017-08-01,4
1203,Run clang-tidy 'modernize',mcostalba,2017-08-13 12:57:08+00:00,9,9,1,True,6,2017-08-01,18
1202,Retire nativeThread,mcostalba,2017-08-12 09:44:43+00:00,104,141,2,False,5,2017-08-01,245
1201,Unify scoring,vondele,2017-08-11 06:02:51+00:00,7,9,1,False,4,2017-08-01,16
1200,Shallow depth singular,IIvec,2017-08-10 14:44:21+00:00,11,5,6,False,3,2017-08-01,16
1199,Unify scoring functions in MovePicker,mcostalba,2017-08-10 09:14:13+00:00,17,35,1,True,3,2017-08-01,52
1198,Make variable naming consistent,AndyGrant,2017-08-10 01:44:07+00:00,8,8,1,False,3,2017-08-01,16
1197,Reduce memory footprint to help caches,mstembera,2017-08-08 22:13:29+00:00,10,10,1,False,1,2017-08-01,20
1196,Assorted renaming,mcostalba,2017-08-07 15:13:52+00:00,32,32,1,False,0,2017-08-01,64
1194,Fix some races and clarify the code,mcostalba,2017-08-06 11:49:19+00:00,18,16,2,False,6,2017-08-01,34
1193,Simplify finished search in ponder/infinite mode.,vondele,2017-08-04 18:01:34+00:00,7,23,1,False,4,2017-08-01,30
1192,Time management simplification,IIvec,2017-08-03 09:32:57+00:00,41,61,2,False,3,2017-08-01,102
1191,fix wasted copies,protonspring,2017-08-02 17:25:40+00:00,9,4,3,False,2,2017-08-01,13
1189,Save/Load Hash File,Zerbinati,2017-07-28 22:28:54+00:00,41,8,1,False,4,2017-07-01,49
1188,fix opposite bishops in KXK,tthsqe12,2017-07-27 19:09:33+00:00,2,2,1,False,3,2017-07-01,4
1187,"instead of ""partial_insertion_sort; "" sort the top few;  but increase t�",protonspring,2017-07-27 17:35:36+00:00,5,16,1,False,3,2017-07-01,21
1186,Sort clarification,protonspring,2017-07-27 16:10:39+00:00,24,10,3,False,3,2017-07-01,34
1185,avoid a race between uci and search threads (II),vondele,2017-07-27 06:47:00+00:00,11,10,3,False,3,2017-07-01,21
1184,Avoid a race between uci thread and search threads.,vondele,2017-07-26 18:30:06+00:00,9,2,3,False,2,2017-07-01,11
1183,remove mate distance pruning.,vondele,2017-07-26 05:23:38+00:00,7,20,1,False,2,2017-07-01,27
1182,Tweak connected pawns seed[] array values,snicolet,2017-07-25 07:16:59+00:00,1,1,1,False,1,2017-07-01,2
1181,lcov integration.,vondele,2017-07-24 11:43:23+00:00,72,18,6,False,0,2017-07-01,90
1180,Remove Stack/thread dependence in movepick + reformat,mcostalba,2017-07-24 07:03:33+00:00,71,87,1,True,0,2017-07-01,158
1179,"Rework the ""unsupported"" penalty into a ""supported"" bonus",Rocky640,2017-07-22 07:39:45+00:00,16,22,3,False,5,2017-07-01,38
1178,Remove TT refresh,locutus2,2017-07-19 00:27:57+00:00,0,6,2,False,2,2017-07-01,6
1177,PSQT,mstembera,2017-07-16 19:07:22+00:00,6,6,1,False,6,2017-07-01,12
1176,Simplify magics generation,lucasart,2017-07-16 10:33:51+00:00,14,17,1,False,6,2017-07-01,31
1175,Simplify magics generation,lucasart,2017-07-16 10:14:59+00:00,14,14,1,False,6,2017-07-01,28
